boottime_s,policy0_khz,policy6_khz,thermal_zone0_mC,thermal_zone1_mC,thermal_zone10_mC,thermal_zone11_mC,thermal_zone12_mC,thermal_zone13_mC,thermal_zone14_mC,thermal_zone15_mC,thermal_zone16_mC,thermal_zone17_mC,thermal_zone18_mC,thermal_zone19_mC,thermal_zone2_mC,thermal_zone20_mC,thermal_zone21_mC,thermal_zone22_mC,thermal_zone23_mC,thermal_zone24_mC,thermal_zone25_mC,thermal_zone26_mC,thermal_zone27_mC,thermal_zone28_mC,thermal_zone29_mC,thermal_zone3_mC,thermal_zone30_mC,thermal_zone31_mC,thermal_zone32_mC,thermal_zone33_mC,thermal_zone34_mC,thermal_zone35_mC,thermal_zone36_mC,thermal_zone4_mC,thermal_zone5_mC,thermal_zone6_mC,thermal_zone7_mC,thermal_zone8_mC,thermal_zone9_mC,current_now,voltage_now,charge_counter
18104.38,850000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,4240,4200000
18107.65,1375000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504,4230,4200000
18112.89,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,4230,4200000
18115.89,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643,4230,4200000
18119.69,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,4230,4200000
18124.12,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527,4210,4200000
18128.11,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,4210,4200000
18132.27,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,4212,4200000
18135.38,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,4212,4200000
18141.28,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,4210,4200000
18144.68,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545,4210,4200000
18149.96,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485,4215,4200000
18155.76,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576,4215,4200000
18159.67,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506,4207,4200000
18163.28,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,4207,4200000
18167.76,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,4207,4200000
18173.27,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,4207,4200000
18176.86,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,4210,4200000
