boottime_s,policy0_khz,policy6_khz,thermal_zone0_mC,thermal_zone1_mC,thermal_zone10_mC,thermal_zone11_mC,thermal_zone12_mC,thermal_zone13_mC,thermal_zone14_mC,thermal_zone15_mC,thermal_zone16_mC,thermal_zone17_mC,thermal_zone18_mC,thermal_zone19_mC,thermal_zone2_mC,thermal_zone20_mC,thermal_zone21_mC,thermal_zone22_mC,thermal_zone23_mC,thermal_zone24_mC,thermal_zone25_mC,thermal_zone26_mC,thermal_zone27_mC,thermal_zone28_mC,thermal_zone29_mC,thermal_zone3_mC,thermal_zone30_mC,thermal_zone31_mC,thermal_zone32_mC,thermal_zone33_mC,thermal_zone34_mC,thermal_zone35_mC,thermal_zone36_mC,thermal_zone4_mC,thermal_zone5_mC,thermal_zone6_mC,thermal_zone7_mC,thermal_zone8_mC,thermal_zone9_mC,current_now,voltage_now,charge_counter
17852.25,850000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,4229,4226000
17854.20,850000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,4229,4226000
17856.96,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,4229,4226000
17862.36,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,4229,4226000
17865.06,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,4229,4226000
17867.22,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,4209,4226000
17869.65,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,4209,4226000
17871.97,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,4209,4226000
17874.46,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,4216,4226000
17876.61,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644,4216,4226000
17878.47,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543,4216,4226000
17880.34,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,4216,4226000
17882.19,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495,4216,4226000
17884.06,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,4214,4226000
17885.99,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,4214,4226000
17887.87,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,4207,4226000
17889.79,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593,4207,4226000
17891.76,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,4207,4226000
17893.70,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,4207,4226000
17895.59,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,4209,4226000
