boottime_s,policy0_khz,policy6_khz,thermal_zone0_mC,thermal_zone1_mC,thermal_zone10_mC,thermal_zone11_mC,thermal_zone12_mC,thermal_zone13_mC,thermal_zone14_mC,thermal_zone15_mC,thermal_zone16_mC,thermal_zone17_mC,thermal_zone18_mC,thermal_zone19_mC,thermal_zone2_mC,thermal_zone20_mC,thermal_zone21_mC,thermal_zone22_mC,thermal_zone23_mC,thermal_zone24_mC,thermal_zone25_mC,thermal_zone26_mC,thermal_zone27_mC,thermal_zone28_mC,thermal_zone29_mC,thermal_zone3_mC,thermal_zone30_mC,thermal_zone31_mC,thermal_zone32_mC,thermal_zone33_mC,thermal_zone34_mC,thermal_zone35_mC,thermal_zone36_mC,thermal_zone4_mC,thermal_zone5_mC,thermal_zone6_mC,thermal_zone7_mC,thermal_zone8_mC,thermal_zone9_mC,current_now,voltage_now,charge_counter
1434176.61,774000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,3849,2303000
1434178.43,500000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,3849,2303000
1434180.22,500000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,3849,2303000
1434182.32,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,3849,2303000
1434185.17,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,3846,2303000
1434188.28,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,3846,2303000
1434191.36,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,3846,2303000
1434194.94,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,3846,2303000
1434198.59,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,3845,2303000
1434201.99,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,3845,2303000
1434205.14,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,3845,2303000
1434208.73,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,3841,2303000
1434212.23,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,3841,2303000
1434215.72,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,3841,2303000
1434218.89,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,3846,2303000
1434221.90,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,3846,2303000
1434224.88,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,3846,2303000
1434228.45,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,3845,2303000
1434230.98,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,3845,2303000
1434234.41,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,3845,2303000
1434237.84,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,3845,2303000
1434240.59,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,3844,2303000
1434243.68,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,3844,2303000
1434246.98,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,3844,2303000
1434250.28,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,3841,2303000
1434254.06,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,3841,2303000
1434257.68,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,3841,2303000
1434261.42,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,3841,2303000
1434265.18,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,3841,2303000
1434268.54,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,3841,2303000
1434271.83,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,3845,2303000
1434275.48,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,3845,2303000
1434279.14,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,3845,2303000
1434282.37,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,3839,2277000
1434285.07,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,3839,2277000
1434288.73,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,3839,2277000
1434290.76,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,3839,2277000
1434293.96,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,3844,2277000
1434297.42,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,3844,2277000
1434301.21,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,3844,2277000
1434304.87,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,3844,2277000
1434308.43,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,3844,2277000
1434311.22,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,3844,2277000
1434314.47,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,3843,2277000
1434317.04,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,3843,2277000
1434320.01,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,3843,2277000
1434322.66,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,3843,2277000
1434325.41,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,3842,2277000
1434328.96,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,3842,2277000
1434331.50,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,3842,2277000
1434335.02,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,3846,2277000
1434337.91,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,3846,2277000
1434340.93,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,3846,2277000
1434344.14,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,3846,2277000
1434347.27,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,3842,2277000
1434350.06,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,3842,2277000
1434352.83,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,3842,2277000
1434356.29,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,3844,2277000
1434359.37,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,3844,2277000
1434362.78,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,3844,2277000
1434365.06,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,3844,2277000
1434368.66,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,3842,2277000
1434372.04,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,3842,2277000
1434374.89,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,3842,2277000
1434378.49,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,3843,2277000
1434381.70,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,3843,2277000
1434384.97,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,3843,2277000
1434388.55,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,3844,2277000
1434391.55,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,3844,2277000
1434394.62,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,3844,2277000
1434397.67,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,3844,2277000
1434400.34,850000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,3846,2277000
