boottime_s,policy0_khz,policy6_khz,thermal_zone0_mC,thermal_zone1_mC,thermal_zone10_mC,thermal_zone11_mC,thermal_zone12_mC,thermal_zone13_mC,thermal_zone14_mC,thermal_zone15_mC,thermal_zone16_mC,thermal_zone17_mC,thermal_zone18_mC,thermal_zone19_mC,thermal_zone2_mC,thermal_zone20_mC,thermal_zone21_mC,thermal_zone22_mC,thermal_zone23_mC,thermal_zone24_mC,thermal_zone25_mC,thermal_zone26_mC,thermal_zone27_mC,thermal_zone28_mC,thermal_zone29_mC,thermal_zone3_mC,thermal_zone30_mC,thermal_zone31_mC,thermal_zone32_mC,thermal_zone33_mC,thermal_zone34_mC,thermal_zone35_mC,thermal_zone36_mC,thermal_zone4_mC,thermal_zone5_mC,thermal_zone6_mC,thermal_zone7_mC,thermal_zone8_mC,thermal_zone9_mC,current_now,voltage_now,charge_counter
15044.14,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,4278,4356000
15045.47,1500000,1354000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,4278,4356000
15046.80,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,4264,4356000
15048.15,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,4264,4356000
15049.55,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,4264,4356000
15050.93,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,4264,4356000
15052.33,1500000,1354000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,4257,4356000
15053.76,1500000,1295000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,4257,4356000
15055.16,1500000,1354000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,4257,4356000
15056.53,1500000,1087000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,4257,4356000
15057.93,1500000,1295000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,4252,4356000
15059.31,1500000,1295000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,4252,4356000
15060.75,1500000,1354000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,4252,4356000
15062.17,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,4252,4356000
15063.57,1500000,1443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,4258,4356000
15064.99,1500000,1354000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415,4258,4356000
15067.67,1500000,1087000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,4258,4356000
15069.56,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,4252,4356000
15072.66,1500000,1295000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,4252,4356000
15076.33,1500000,1295000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,4252,4356000
15078.46,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,4250,4356000
15081.18,1500000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,4250,4356000
15085.26,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,4250,4356000
15088.57,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,4256,4356000
15090.60,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,4256,4356000
15093.17,1500000,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,4256,4356000
15097.05,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,4260,4356000
15098.78,1500000,1087000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,4260,4356000
15102.13,1500000,1443000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,4260,4356000
15104.86,1500000,1295000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,4260,4356000
15106.22,1500000,1354000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,4258,4356000
15107.64,1500000,1532000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,4258,4356000
